,lang,feature,accuracy,permute,epoch,lang_train,init,num_samples
2976,enfr,lang,1.0,0.0,48,fren,en19,1683759
2977,en,sonority,0.8717948717948718,0.0,49,fren,en19,1783759
2978,fr,sonority,0.8823529411764706,0.0,49,fren,en19,1783759
2979,enfr,sonority,0.8514328808446455,0.0,49,fren,en19,1783759
2980,en,manner,0.7948717948717948,0.0,49,fren,en19,1783759
2981,fr,manner,0.7941176470588235,0.0,49,fren,en19,1783759
2982,enfr,manner,0.8148567119155354,0.0,49,fren,en19,1783759
2983,en,voicing,0.9411764705882353,0.0,49,fren,en19,1783759
2984,fr,voicing,1.0,0.0,49,fren,en19,1783759
2985,enfr,voicing,1.0,0.0,49,fren,en19,1783759
2986,en,place,0.7083333333333334,0.0,49,fren,en19,1783759
2987,fr,place,0.7894736842105263,0.0,49,fren,en19,1783759
2988,enfr,place,0.8848684210526316,0.0,49,fren,en19,1783759
2989,enfr,lang,1.0,0.0,49,fren,en19,1783759
2990,en,sonority,0.8974358974358975,0.0,50,fren,en19,1883759
2991,fr,sonority,0.8823529411764706,0.0,50,fren,en19,1883759
2992,enfr,sonority,0.8367269984917043,0.0,50,fren,en19,1883759
2993,en,manner,0.7948717948717948,0.0,50,fren,en19,1883759
2994,fr,manner,0.7941176470588235,0.0,50,fren,en19,1883759
2995,enfr,manner,0.8423831070889894,0.0,50,fren,en19,1883759
2996,en,voicing,0.9411764705882353,0.0,50,fren,en19,1883759
2997,fr,voicing,1.0,0.0,50,fren,en19,1883759
2998,enfr,voicing,1.0,0.0,50,fren,en19,1883759
2999,en,place,0.75,0.0,50,fren,en19,1883759
3000,fr,place,0.7894736842105263,0.0,50,fren,en19,1883759
3001,enfr,place,0.9057017543859649,0.0,50,fren,en19,1883759
3002,enfr,lang,1.0,0.0,50,fren,en19,1883759
3003,en,sonority,0.8717948717948718,0.0,51,fren,en19,1983759
3004,fr,sonority,0.8823529411764706,0.0,51,fren,en19,1983759
3005,enfr,sonority,0.8642533936651584,0.0,51,fren,en19,1983759
3006,en,manner,0.7948717948717948,0.0,51,fren,en19,1983759
3007,fr,manner,0.7647058823529411,0.0,51,fren,en19,1983759
3008,enfr,manner,0.8276772247360482,0.0,51,fren,en19,1983759
3009,en,voicing,0.8823529411764706,0.0,51,fren,en19,1983759
3010,fr,voicing,1.0,0.0,51,fren,en19,1983759
3011,enfr,voicing,1.0,0.0,51,fren,en19,1983759
3012,en,place,0.7083333333333334,0.0,51,fren,en19,1983759
3013,fr,place,0.7894736842105263,0.0,51,fren,en19,1983759
3014,enfr,place,0.8793859649122806,0.0,51,fren,en19,1983759
3015,enfr,lang,1.0,0.0,51,fren,en19,1983759
3016,en,sonority,0.8974358974358975,0.0,52,fren,en19,2083759
3017,fr,sonority,0.8823529411764706,0.0,52,fren,en19,2083759
3018,enfr,sonority,0.8642533936651584,0.0,52,fren,en19,2083759
3019,en,manner,0.7948717948717948,0.0,52,fren,en19,2083759
3020,fr,manner,0.7647058823529411,0.0,52,fren,en19,2083759
3021,enfr,manner,0.8276772247360482,0.0,52,fren,en19,2083759
3022,en,voicing,0.9411764705882353,0.0,52,fren,en19,2083759
3023,fr,voicing,1.0,0.0,52,fren,en19,2083759
3024,enfr,voicing,1.0,0.0,52,fren,en19,2083759
3025,en,place,0.7083333333333334,0.0,52,fren,en19,2083759
3026,fr,place,0.7894736842105263,0.0,52,fren,en19,2083759
3027,enfr,place,0.8848684210526316,0.0,52,fren,en19,2083759
3028,enfr,lang,1.0,0.0,52,fren,en19,2083759
3029,en,sonority,0.8974358974358975,0.0,53,fren,en19,2183759
3030,fr,sonority,0.8823529411764706,0.0,53,fren,en19,2183759
3031,enfr,sonority,0.8642533936651584,0.0,53,fren,en19,2183759
3032,en,manner,0.7948717948717948,0.0,53,fren,en19,2183759
3033,fr,manner,0.7647058823529411,0.0,53,fren,en19,2183759
3034,enfr,manner,0.8276772247360482,0.0,53,fren,en19,2183759
3035,en,voicing,0.9411764705882353,0.0,53,fren,en19,2183759
3036,fr,voicing,1.0,0.0,53,fren,en19,2183759
3037,enfr,voicing,1.0,0.0,53,fren,en19,2183759
3038,en,place,0.7083333333333334,0.0,53,fren,en19,2183759
3039,fr,place,0.7894736842105263,0.0,53,fren,en19,2183759
3040,enfr,place,0.9111842105263157,0.0,53,fren,en19,2183759
3041,enfr,lang,1.0,0.0,53,fren,en19,2183759
3042,en,sonority,0.8974358974358975,0.0,54,fren,en19,2283759
3043,fr,sonority,0.8529411764705882,0.0,54,fren,en19,2283759
3044,enfr,sonority,0.8642533936651584,0.0,54,fren,en19,2283759
3045,en,manner,0.7948717948717948,0.0,54,fren,en19,2283759
3046,fr,manner,0.7941176470588235,0.0,54,fren,en19,2283759
3047,enfr,manner,0.8552036199095023,0.0,54,fren,en19,2283759
3048,en,voicing,0.9411764705882353,0.0,54,fren,en19,2283759
3049,fr,voicing,0.9166666666666666,0.0,54,fren,en19,2283759
3050,enfr,voicing,1.0,0.0,54,fren,en19,2283759
3051,en,place,0.6666666666666666,0.0,54,fren,en19,2283759
3052,fr,place,0.7894736842105263,0.0,54,fren,en19,2283759
3053,enfr,place,0.9111842105263157,0.0,54,fren,en19,2283759
3054,enfr,lang,1.0,0.0,54,fren,en19,2283759
3055,en,sonority,0.8974358974358975,0.0,55,fren,en19,2383759
3056,fr,sonority,0.8823529411764706,0.0,55,fren,en19,2383759
3057,enfr,sonority,0.8514328808446455,0.0,55,fren,en19,2383759
3058,en,manner,0.7948717948717948,0.0,55,fren,en19,2383759
3059,fr,manner,0.7647058823529411,0.0,55,fren,en19,2383759
3060,enfr,manner,0.8404977375565611,0.0,55,fren,en19,2383759
3061,en,voicing,0.9411764705882353,0.0,55,fren,en19,2383759
3062,fr,voicing,1.0,0.0,55,fren,en19,2383759
3063,enfr,voicing,1.0,0.0,55,fren,en19,2383759
3064,en,place,0.7083333333333334,0.0,55,fren,en19,2383759
3065,fr,place,0.7894736842105263,0.0,55,fren,en19,2383759
3066,enfr,place,0.9111842105263157,0.0,55,fren,en19,2383759
3067,enfr,lang,1.0,0.0,55,fren,en19,2383759
3068,en,sonority,0.8974358974358975,0.0,56,fren,en19,2483759
3069,fr,sonority,0.8823529411764706,0.0,56,fren,en19,2483759
3070,enfr,sonority,0.8514328808446455,0.0,56,fren,en19,2483759
3071,en,manner,0.7948717948717948,0.0,56,fren,en19,2483759
3072,fr,manner,0.7941176470588235,0.0,56,fren,en19,2483759
3073,enfr,manner,0.8276772247360482,0.0,56,fren,en19,2483759
3074,en,voicing,0.9411764705882353,0.0,56,fren,en19,2483759
3075,fr,voicing,1.0,0.0,56,fren,en19,2483759
3076,enfr,voicing,1.0,0.0,56,fren,en19,2483759
3077,en,place,0.7083333333333334,0.0,56,fren,en19,2483759
3078,fr,place,0.7368421052631579,0.0,56,fren,en19,2483759
3079,enfr,place,0.9111842105263157,0.0,56,fren,en19,2483759
3080,enfr,lang,1.0,0.0,56,fren,en19,2483759
3081,en,sonority,0.8717948717948718,0.0,57,fren,en19,2583759
3082,fr,sonority,0.8823529411764706,0.0,57,fren,en19,2583759
3083,enfr,sonority,0.8514328808446455,0.0,57,fren,en19,2583759
3084,en,manner,0.7948717948717948,0.0,57,fren,en19,2583759
3085,fr,manner,0.7941176470588235,0.0,57,fren,en19,2583759
3086,enfr,manner,0.8276772247360482,0.0,57,fren,en19,2583759
3087,en,voicing,0.9411764705882353,0.0,57,fren,en19,2583759
3088,fr,voicing,1.0,0.0,57,fren,en19,2583759
3089,enfr,voicing,1.0,0.0,57,fren,en19,2583759
3090,en,place,0.7083333333333334,0.0,57,fren,en19,2583759
3091,fr,place,0.7894736842105263,0.0,57,fren,en19,2583759
3092,enfr,place,0.9320175438596491,0.0,57,fren,en19,2583759
3093,enfr,lang,1.0,0.0,57,fren,en19,2583759
3094,en,sonority,0.8717948717948718,0.0,58,fren,en19,2683759
3095,fr,sonority,0.8823529411764706,0.0,58,fren,en19,2683759
3096,enfr,sonority,0.8367269984917043,0.0,58,fren,en19,2683759
3097,en,manner,0.7948717948717948,0.0,58,fren,en19,2683759
3098,fr,manner,0.7941176470588235,0.0,58,fren,en19,2683759
3099,enfr,manner,0.8552036199095023,0.0,58,fren,en19,2683759
3100,en,voicing,0.9411764705882353,0.0,58,fren,en19,2683759
3101,fr,voicing,1.0,0.0,58,fren,en19,2683759
3102,enfr,voicing,1.0,0.0,58,fren,en19,2683759
3103,en,place,0.7083333333333334,0.0,58,fren,en19,2683759
3104,fr,place,0.7368421052631579,0.0,58,fren,en19,2683759
3105,enfr,place,0.9111842105263157,0.0,58,fren,en19,2683759
3106,enfr,lang,1.0,0.0,58,fren,en19,2683759
3107,en,sonority,0.8974358974358975,0.0,59,fren,en19,2783759
3108,fr,sonority,0.8529411764705882,0.0,59,fren,en19,2783759
3109,enfr,sonority,0.8514328808446455,0.0,59,fren,en19,2783759
3110,en,manner,0.7948717948717948,0.0,59,fren,en19,2783759
3111,fr,manner,0.7941176470588235,0.0,59,fren,en19,2783759
3112,enfr,manner,0.8404977375565611,0.0,59,fren,en19,2783759
3113,en,voicing,1.0,0.0,59,fren,en19,2783759
3114,fr,voicing,1.0,0.0,59,fren,en19,2783759
3115,enfr,voicing,1.0,0.0,59,fren,en19,2783759
3116,en,place,0.7083333333333334,0.0,59,fren,en19,2783759
3117,fr,place,0.7368421052631579,0.0,59,fren,en19,2783759
3118,enfr,place,0.9111842105263157,0.0,59,fren,en19,2783759
3119,enfr,lang,1.0,0.0,59,fren,en19,2783759
3120,en,sonority,0.8717948717948718,0.0,0,fren,en49,499
3121,fr,sonority,0.4411764705882353,0.0,0,fren,en49,499
3122,enfr,sonority,0.41289592760180993,0.0,0,fren,en49,499
3123,en,manner,0.8205128205128205,0.0,0,fren,en49,499
3124,fr,manner,0.4411764705882353,0.0,0,fren,en49,499
3125,enfr,manner,0.41289592760180993,0.0,0,fren,en49,499
3126,en,voicing,1.0,0.0,0,fren,en49,499
3127,fr,voicing,0.0,0.0,0,fren,en49,499
3128,enfr,voicing,0.75,0.0,0,fren,en49,499
3129,en,place,0.75,0.0,0,fren,en49,499
3130,fr,place,0.2631578947368421,0.0,0,fren,en49,499
3131,enfr,place,0.23026315789473684,0.0,0,fren,en49,499
3132,enfr,lang,1.0,0.0,0,fren,en49,499
3133,en,sonority,0.8717948717948718,0.0,1,fren,en49,1071
3134,fr,sonority,0.4411764705882353,0.0,1,fren,en49,1071
3135,enfr,sonority,0.5305429864253394,0.0,1,fren,en49,1071
3136,en,manner,0.8205128205128205,0.0,1,fren,en49,1071
3137,fr,manner,0.4411764705882353,0.0,1,fren,en49,1071
3138,enfr,manner,0.41289592760180993,0.0,1,fren,en49,1071
3139,en,voicing,1.0,0.0,1,fren,en49,1071
3140,fr,voicing,0.0,0.0,1,fren,en49,1071
3141,enfr,voicing,0.75,0.0,1,fren,en49,1071
3142,en,place,0.75,0.0,1,fren,en49,1071
3143,fr,place,0.2631578947368421,0.0,1,fren,en49,1071
3144,enfr,place,0.23026315789473684,0.0,1,fren,en49,1071
3145,enfr,lang,1.0,0.0,1,fren,en49,1071
3146,en,sonority,0.8717948717948718,0.0,2,fren,en49,1727
3147,fr,sonority,0.5,0.0,2,fren,en49,1727
3148,enfr,sonority,0.6349924585218703,0.0,2,fren,en49,1727
3149,en,manner,0.8205128205128205,0.0,2,fren,en49,1727
3150,fr,manner,0.4411764705882353,0.0,2,fren,en49,1727
3151,enfr,manner,0.41289592760180993,0.0,2,fren,en49,1727
3152,en,voicing,1.0,0.0,2,fren,en49,1727
3153,fr,voicing,0.0,0.0,2,fren,en49,1727
3154,enfr,voicing,0.6911764705882353,0.0,2,fren,en49,1727
3155,en,place,0.75,0.0,2,fren,en49,1727
3156,fr,place,0.2631578947368421,0.0,2,fren,en49,1727
3157,enfr,place,0.23026315789473684,0.0,2,fren,en49,1727
3158,enfr,lang,1.0,0.0,2,fren,en49,1727
3159,en,sonority,0.8717948717948718,0.0,3,fren,en49,2478
3160,fr,sonority,0.7352941176470589,0.0,3,fren,en49,2478
3161,enfr,sonority,0.7484917043740573,0.0,3,fren,en49,2478
3162,en,manner,0.8205128205128205,0.0,3,fren,en49,2478
3163,fr,manner,0.4411764705882353,0.0,3,fren,en49,2478
3164,enfr,manner,0.48981900452488686,0.0,3,fren,en49,2478
3165,en,voicing,1.0,0.0,3,fren,en49,2478
3166,fr,voicing,0.0,0.0,3,fren,en49,2478
3167,enfr,voicing,0.4852941176470588,0.0,3,fren,en49,2478
3168,en,place,0.75,0.0,3,fren,en49,2478
3169,fr,place,0.3157894736842105,0.0,3,fren,en49,2478
3170,enfr,place,0.33442982456140347,0.0,3,fren,en49,2478
3171,enfr,lang,1.0,0.0,3,fren,en49,2478
3172,en,sonority,0.8717948717948718,0.0,4,fren,en49,3338
3173,fr,sonority,0.7941176470588235,0.0,4,fren,en49,3338
3174,enfr,sonority,0.7484917043740573,0.0,4,fren,en49,3338
3175,en,manner,0.8205128205128205,0.0,4,fren,en49,3338
3176,fr,manner,0.4411764705882353,0.0,4,fren,en49,3338
3177,enfr,manner,0.5961538461538461,0.0,4,fren,en49,3338
3178,en,voicing,1.0,0.0,4,fren,en49,3338
3179,fr,voicing,0.25,0.0,4,fren,en49,3338
3180,enfr,voicing,0.4852941176470588,0.0,4,fren,en49,3338
3181,en,place,0.75,0.0,4,fren,en49,3338
3182,fr,place,0.3157894736842105,0.0,4,fren,en49,3338
3183,enfr,place,0.33442982456140347,0.0,4,fren,en49,3338
3184,enfr,lang,1.0,0.0,4,fren,en49,3338
3185,en,sonority,0.8717948717948718,0.0,5,fren,en49,4324
3186,fr,sonority,0.7941176470588235,0.0,5,fren,en49,4324
3187,enfr,sonority,0.7484917043740573,0.0,5,fren,en49,4324
3188,en,manner,0.8205128205128205,0.0,5,fren,en49,4324
3189,fr,manner,0.5,0.0,5,fren,en49,4324
3190,enfr,manner,0.5833333333333333,0.0,5,fren,en49,4324
3191,en,voicing,1.0,0.0,5,fren,en49,4324
3192,fr,voicing,0.3333333333333333,0.0,5,fren,en49,4324
3193,enfr,voicing,0.4852941176470588,0.0,5,fren,en49,4324
3194,en,place,0.75,0.0,5,fren,en49,4324
3195,fr,place,0.3157894736842105,0.0,5,fren,en49,4324
3196,enfr,place,0.33442982456140347,0.0,5,fren,en49,4324
3197,enfr,lang,1.0,0.0,5,fren,en49,4324
3198,en,sonority,0.8461538461538461,0.0,6,fren,en49,5453
3199,fr,sonority,0.7941176470588235,0.0,6,fren,en49,5453
3200,enfr,sonority,0.7337858220211162,0.0,6,fren,en49,5453
3201,en,manner,0.8205128205128205,0.0,6,fren,en49,5453
3202,fr,manner,0.6176470588235294,0.0,6,fren,en49,5453
3203,enfr,manner,0.6217948717948718,0.0,6,fren,en49,5453
3204,en,voicing,1.0,0.0,6,fren,en49,5453
3205,fr,voicing,0.6666666666666666,0.0,6,fren,en49,5453
3206,enfr,voicing,0.4852941176470588,0.0,6,fren,en49,5453
3207,en,place,0.75,0.0,6,fren,en49,5453
3208,fr,place,0.3684210526315789,0.0,6,fren,en49,5453
3209,enfr,place,0.35526315789473684,0.0,6,fren,en49,5453
3210,enfr,lang,1.0,0.0,6,fren,en49,5453
3211,en,sonority,0.8461538461538461,0.0,7,fren,en49,6747
3212,fr,sonority,0.7941176470588235,0.0,7,fren,en49,6747
3213,enfr,sonority,0.7631975867269984,0.0,7,fren,en49,6747
3214,en,manner,0.8205128205128205,0.0,7,fren,en49,6747
3215,fr,manner,0.7058823529411765,0.0,7,fren,en49,6747
3216,enfr,manner,0.6365007541478129,0.0,7,fren,en49,6747
3217,en,voicing,1.0,0.0,7,fren,en49,6747
3218,fr,voicing,0.6666666666666666,0.0,7,fren,en49,6747
3219,enfr,voicing,0.6617647058823529,0.0,7,fren,en49,6747
3220,en,place,0.75,0.0,7,fren,en49,6747
3221,fr,place,0.47368421052631576,0.0,7,fren,en49,6747
3222,enfr,place,0.3969298245614035,0.0,7,fren,en49,6747
3223,enfr,lang,1.0,0.0,7,fren,en49,6747
3224,en,sonority,0.8717948717948718,0.0,8,fren,en49,8229
3225,fr,sonority,0.8235294117647058,0.0,8,fren,en49,8229
3226,enfr,sonority,0.7631975867269984,0.0,8,fren,en49,8229
3227,en,manner,0.8205128205128205,0.0,8,fren,en49,8229
3228,fr,manner,0.7352941176470589,0.0,8,fren,en49,8229
3229,enfr,manner,0.6512066365007542,0.0,8,fren,en49,8229
3230,en,voicing,1.0,0.0,8,fren,en49,8229
3231,fr,voicing,0.8333333333333334,0.0,8,fren,en49,8229
3232,enfr,voicing,0.6617647058823529,0.0,8,fren,en49,8229
3233,en,place,0.75,0.0,8,fren,en49,8229
3234,fr,place,0.5263157894736842,0.0,8,fren,en49,8229
3235,enfr,place,0.43859649122807015,0.0,8,fren,en49,8229
3236,enfr,lang,1.0,0.0,8,fren,en49,8229
3237,en,sonority,0.8461538461538461,0.0,9,fren,en49,9927
3238,fr,sonority,0.8235294117647058,0.0,9,fren,en49,9927
3239,enfr,sonority,0.7631975867269984,0.0,9,fren,en49,9927
3240,en,manner,0.8205128205128205,0.0,9,fren,en49,9927
3241,fr,manner,0.7352941176470589,0.0,9,fren,en49,9927
3242,enfr,manner,0.6659125188536954,0.0,9,fren,en49,9927
3243,en,voicing,1.0,0.0,9,fren,en49,9927
3244,fr,voicing,0.8333333333333334,0.0,9,fren,en49,9927
3245,enfr,voicing,0.6911764705882353,0.0,9,fren,en49,9927
3246,en,place,0.75,0.0,9,fren,en49,9927
3247,fr,place,0.5789473684210527,0.0,9,fren,en49,9927
3248,enfr,place,0.43859649122807015,0.0,9,fren,en49,9927
3249,enfr,lang,1.0,0.0,9,fren,en49,9927
3250,en,sonority,0.8717948717948718,0.0,10,fren,en49,11872
3251,fr,sonority,0.8235294117647058,0.0,10,fren,en49,11872
3252,enfr,sonority,0.7631975867269984,0.0,10,fren,en49,11872
3253,en,manner,0.8205128205128205,0.0,10,fren,en49,11872
3254,fr,manner,0.7352941176470589,0.0,10,fren,en49,11872
3255,enfr,manner,0.6659125188536954,0.0,10,fren,en49,11872
3256,en,voicing,1.0,0.0,10,fren,en49,11872
3257,fr,voicing,0.8333333333333334,0.0,10,fren,en49,11872
3258,enfr,voicing,0.803921568627451,0.0,10,fren,en49,11872
3259,en,place,0.75,0.0,10,fren,en49,11872
3260,fr,place,0.6842105263157895,0.0,10,fren,en49,11872
3261,enfr,place,0.48026315789473684,0.0,10,fren,en49,11872
3262,enfr,lang,1.0,0.0,10,fren,en49,11872
3263,en,sonority,0.8461538461538461,0.0,11,fren,en49,14100
3264,fr,sonority,0.8235294117647058,0.0,11,fren,en49,14100
3265,enfr,sonority,0.7484917043740573,0.0,11,fren,en49,14100
3266,en,manner,0.8205128205128205,0.0,11,fren,en49,14100
3267,fr,manner,0.7647058823529411,0.0,11,fren,en49,14100
3268,enfr,manner,0.691553544494721,0.0,11,fren,en49,14100
3269,en,voicing,1.0,0.0,11,fren,en49,14100
3270,fr,voicing,0.9166666666666666,0.0,11,fren,en49,14100
3271,enfr,voicing,0.8455882352941176,0.0,11,fren,en49,14100
3272,en,place,0.75,0.0,11,fren,en49,14100
3273,fr,place,0.7368421052631579,0.0,11,fren,en49,14100
3274,enfr,place,0.5219298245614035,0.0,11,fren,en49,14100
3275,enfr,lang,1.0,0.0,11,fren,en49,14100
3276,en,sonority,0.8461538461538461,0.0,12,fren,en49,16652
3277,fr,sonority,0.8823529411764706,0.0,12,fren,en49,16652
3278,enfr,sonority,0.7779034690799397,0.0,12,fren,en49,16652
3279,en,manner,0.8205128205128205,0.0,12,fren,en49,16652
3280,fr,manner,0.7647058823529411,0.0,12,fren,en49,16652
3281,enfr,manner,0.7062594268476621,0.0,12,fren,en49,16652
3282,en,voicing,1.0,0.0,12,fren,en49,16652
3283,fr,voicing,1.0,0.0,12,fren,en49,16652
3284,enfr,voicing,0.875,0.0,12,fren,en49,16652
3285,en,place,0.75,0.0,12,fren,en49,16652
3286,fr,place,0.7368421052631579,0.0,12,fren,en49,16652
3287,enfr,place,0.5010964912280702,0.0,12,fren,en49,16652
3288,enfr,lang,1.0,0.0,12,fren,en49,16652
3289,en,sonority,0.8461538461538461,0.0,13,fren,en49,19576
3290,fr,sonority,0.8823529411764706,0.0,13,fren,en49,19576
3291,enfr,sonority,0.7907239819004526,0.0,13,fren,en49,19576
3292,en,manner,0.8205128205128205,0.0,13,fren,en49,19576
3293,fr,manner,0.7647058823529411,0.0,13,fren,en49,19576
3294,enfr,manner,0.7062594268476621,0.0,13,fren,en49,19576
3295,en,voicing,1.0,0.0,13,fren,en49,19576
3296,fr,voicing,1.0,0.0,13,fren,en49,19576
3297,enfr,voicing,0.875,0.0,13,fren,en49,19576
3298,en,place,0.75,0.0,13,fren,en49,19576
3299,fr,place,0.7368421052631579,0.0,13,fren,en49,19576
3300,enfr,place,0.6063596491228069,0.0,13,fren,en49,19576
3301,enfr,lang,1.0,0.0,13,fren,en49,19576
3302,en,sonority,0.8461538461538461,0.0,14,fren,en49,22925
3303,fr,sonority,0.8529411764705882,0.0,14,fren,en49,22925
3304,enfr,sonority,0.7760180995475113,0.0,14,fren,en49,22925
3305,en,manner,0.8205128205128205,0.0,14,fren,en49,22925
3306,fr,manner,0.7647058823529411,0.0,14,fren,en49,22925
3307,enfr,manner,0.7062594268476621,0.0,14,fren,en49,22925
3308,en,voicing,1.0,0.0,14,fren,en49,22925
3309,fr,voicing,1.0,0.0,14,fren,en49,22925
3310,enfr,voicing,0.875,0.0,14,fren,en49,22925
3311,en,place,0.75,0.0,14,fren,en49,22925
3312,fr,place,0.7368421052631579,0.0,14,fren,en49,22925
3313,enfr,place,0.7116228070175439,0.0,14,fren,en49,22925
3314,enfr,lang,1.0,0.0,14,fren,en49,22925
3315,en,sonority,0.8717948717948718,0.0,15,fren,en49,26761
3316,fr,sonority,0.9117647058823529,0.0,15,fren,en49,26761
3317,enfr,sonority,0.801659125188537,0.0,15,fren,en49,26761
3318,en,manner,0.8205128205128205,0.0,15,fren,en49,26761
3319,fr,manner,0.7647058823529411,0.0,15,fren,en49,26761
3320,enfr,manner,0.719079939668175,0.0,15,fren,en49,26761
3321,en,voicing,1.0,0.0,15,fren,en49,26761
3322,fr,voicing,1.0,0.0,15,fren,en49,26761
3323,enfr,voicing,0.9166666666666667,0.0,15,fren,en49,26761
3324,en,place,0.75,0.0,15,fren,en49,26761
3325,fr,place,0.6842105263157895,0.0,15,fren,en49,26761
3326,enfr,place,0.7379385964912281,0.0,15,fren,en49,26761
3327,enfr,lang,1.0,0.0,15,fren,en49,26761
3328,en,sonority,0.8461538461538461,0.0,16,fren,en49,31156
3329,fr,sonority,0.9117647058823529,0.0,16,fren,en49,31156
3330,enfr,sonority,0.8420060331825038,0.0,16,fren,en49,31156
3331,en,manner,0.8205128205128205,0.0,16,fren,en49,31156
3332,fr,manner,0.7647058823529411,0.0,16,fren,en49,31156
3333,enfr,manner,0.7926093514328808,0.0,16,fren,en49,31156
3334,en,voicing,1.0,0.0,16,fren,en49,31156
3335,fr,voicing,1.0,0.0,16,fren,en49,31156
3336,enfr,voicing,0.9583333333333333,0.0,16,fren,en49,31156
3337,en,place,0.75,0.0,16,fren,en49,31156
3338,fr,place,0.7368421052631579,0.0,16,fren,en49,31156
3339,enfr,place,0.7796052631578947,0.0,16,fren,en49,31156
3340,enfr,lang,1.0,0.0,16,fren,en49,31156
3341,en,sonority,0.8461538461538461,0.0,17,fren,en49,36190
3342,fr,sonority,0.9117647058823529,0.0,17,fren,en49,36190
3343,enfr,sonority,0.8144796380090498,0.0,17,fren,en49,36190
3344,en,manner,0.8205128205128205,0.0,17,fren,en49,36190
3345,fr,manner,0.7647058823529411,0.0,17,fren,en49,36190
3346,enfr,manner,0.8201357466063348,0.0,17,fren,en49,36190
3347,en,voicing,1.0,0.0,17,fren,en49,36190
3348,fr,voicing,1.0,0.0,17,fren,en49,36190
3349,enfr,voicing,0.9583333333333333,0.0,17,fren,en49,36190
3350,en,place,0.75,0.0,17,fren,en49,36190
3351,fr,place,0.7368421052631579,0.0,17,fren,en49,36190
3352,enfr,place,0.7587719298245614,0.0,17,fren,en49,36190
3353,enfr,lang,1.0,0.0,17,fren,en49,36190
3354,en,sonority,0.8974358974358975,0.0,18,fren,en49,41957
3355,fr,sonority,0.8823529411764706,0.0,18,fren,en49,41957
3356,enfr,sonority,0.8420060331825038,0.0,18,fren,en49,41957
3357,en,manner,0.8205128205128205,0.0,18,fren,en49,41957
3358,fr,manner,0.7941176470588235,0.0,18,fren,en49,41957
3359,enfr,manner,0.8880090497737556,0.0,18,fren,en49,41957
3360,en,voicing,0.9411764705882353,0.0,18,fren,en49,41957
3361,fr,voicing,1.0,0.0,18,fren,en49,41957
3362,enfr,voicing,0.928921568627451,0.0,18,fren,en49,41957
3363,en,place,0.75,0.0,18,fren,en49,41957
3364,fr,place,0.7368421052631579,0.0,18,fren,en49,41957
3365,enfr,place,0.8114035087719298,0.0,18,fren,en49,41957
